algorithm,ms,n,input,input-num,merge-cost,comparison-cost
Powersort+Drag,0.863001,10000,timsort-drag-minRunLen-128,78,55664,75558
Powersort+Drag,0.889251,10000,timsort-drag-minRunLen-128,79,55664,75569
Powersort+Drag,0.830395,10000,timsort-drag-minRunLen-128,80,55664,75581
Powersort+Drag,0.822109,10000,timsort-drag-minRunLen-128,81,55664,75576
Powersort+Drag,0.82605,10000,timsort-drag-minRunLen-128,82,55664,75558
Powersort+Drag,0.861306,10000,timsort-drag-minRunLen-128,83,55664,75574
Powersort+Drag,0.872229,10000,timsort-drag-minRunLen-128,84,55664,75587
Powersort+Drag,0.794917,10000,timsort-drag-minRunLen-128,85,55664,75554
Powersort+Drag,0.93032,10000,timsort-drag-minRunLen-128,86,55664,75592
Powersort+Drag,0.855542,10000,timsort-drag-minRunLen-128,87,55664,75593
Powersort+Drag,0.895011,10000,timsort-drag-minRunLen-128,88,55664,75595
Powersort+Drag,0.866941,10000,timsort-drag-minRunLen-128,89,55664,75564
Powersort+Drag,0.879151,10000,timsort-drag-minRunLen-128,90,55664,75554
Powersort+Drag,1.059762,10000,timsort-drag-minRunLen-128,91,55664,75575
Powersort+Drag,0.834018,10000,timsort-drag-minRunLen-128,92,55664,75576
Powersort+Drag,0.818558,10000,timsort-drag-minRunLen-128,93,55664,75572
Powersort+Drag,0.925591,10000,timsort-drag-minRunLen-128,94,55664,75583
Powersort+Drag,0.954408,10000,timsort-drag-minRunLen-128,95,55664,75546
Powersort+Drag,1.010602,10000,timsort-drag-minRunLen-128,96,55664,75562
Powersort+Drag,0.867905,10000,timsort-drag-minRunLen-128,97,55664,75573
Powersort+Drag,0.865515,10000,timsort-drag-minRunLen-128,98,55664,75590
Powersort+Drag,0.81636,10000,timsort-drag-minRunLen-128,99,55664,75553
Finished input type: timsort-drag-minRunLen-128 Average ms: 0.98916658 Fastest time (ms): 0.78142 Slowest time (ms): 1.557821
Powersort+Drag,20.890419,100000,timsort-drag-minRunLen-128,1,899776,1098681
Powersort+Drag,21.615257,100000,timsort-drag-minRunLen-128,2,899776,1098676
Powersort+Drag,44.834498,100000,timsort-drag-minRunLen-128,3,899776,1098644
Powersort+Drag,24.320298,100000,timsort-drag-minRunLen-128,4,899776,1098706
Powersort+Drag,25.805045,100000,timsort-drag-minRunLen-128,5,899776,1098647
Powersort+Drag,25.054165,100000,timsort-drag-minRunLen-128,6,899776,1098698
Powersort+Drag,22.962839,100000,timsort-drag-minRunLen-128,7,899776,1098681
Powersort+Drag,24.315992,100000,timsort-drag-minRunLen-128,8,899776,1098619
Powersort+Drag,24.040649,100000,timsort-drag-minRunLen-128,9,899776,1098592
Powersort+Drag,28.014963,100000,timsort-drag-minRunLen-128,10,899776,1098657
Powersort+Drag,28.150301,100000,timsort-drag-minRunLen-128,11,899776,1098698
Powersort+Drag,27.670225,100000,timsort-drag-minRunLen-128,12,899776,1098640
Powersort+Drag,31.422064,100000,timsort-drag-minRunLen-128,13,899776,1098688
Powersort+Drag,32.052676,100000,timsort-drag-minRunLen-128,14,899776,1098729
Powersort+Drag,30.428154,100000,timsort-drag-minRunLen-128,15,899776,1098732
Powersort+Drag,34.305664,100000,timsort-drag-minRunLen-128,16,899776,1098673
Powersort+Drag,26.230079,100000,timsort-drag-minRunLen-128,17,899776,1098655
Powersort+Drag,24.67503,100000,timsort-drag-minRunLen-128,18,899776,1098680
Powersort+Drag,26.780703,100000,timsort-drag-minRunLen-128,19,899776,1098637
Powersort+Drag,23.233313,100000,timsort-drag-minRunLen-128,20,899776,1098766
Powersort+Drag,22.065914,100000,timsort-drag-minRunLen-128,21,899776,1098710
Powersort+Drag,21.204273,100000,timsort-drag-minRunLen-128,22,899776,1098658
Powersort+Drag,21.952701,100000,timsort-drag-minRunLen-128,23,899776,1098710
Powersort+Drag,22.499535,100000,timsort-drag-minRunLen-128,24,899776,1098622
Powersort+Drag,21.789722,100000,timsort-drag-minRunLen-128,25,899776,1098651
Powersort+Drag,20.109119,100000,timsort-drag-minRunLen-128,26,899776,1098722
Powersort+Drag,20.683182,100000,timsort-drag-minRunLen-128,27,899776,1098695
Powersort+Drag,20.965189,100000,timsort-drag-minRunLen-128,28,899776,1098621
Powersort+Drag,22.010922,100000,timsort-drag-minRunLen-128,29,899776,1098554
Powersort+Drag,22.971937,100000,timsort-drag-minRunLen-128,30,899776,1098617
Powersort+Drag,19.338487,100000,timsort-drag-minRunLen-128,31,899776,1098735
Powersort+Drag,20.025775,100000,timsort-drag-minRunLen-128,32,899776,1098685
Powersort+Drag,18.59894,100000,timsort-drag-minRunLen-128,33,899776,1098746
Powersort+Drag,19.067638,100000,timsort-drag-minRunLen-128,34,899776,1098571
Powersort+Drag,18.42719,100000,timsort-drag-minRunLen-128,35,899776,1098717
Powersort+Drag,20.06024,100000,timsort-drag-minRunLen-128,36,899776,1098655
Powersort+Drag,21.534573,100000,timsort-drag-minRunLen-128,37,899776,1098696
Powersort+Drag,20.508277,100000,timsort-drag-minRunLen-128,38,899776,1098642
Powersort+Drag,20.087256,100000,timsort-drag-minRunLen-128,39,899776,1098660
Powersort+Drag,19.779482,100000,timsort-drag-minRunLen-128,40,899776,1098561
Powersort+Drag,18.702455,100000,timsort-drag-minRunLen-128,41,899776,1098668
Powersort+Drag,20.478928,100000,timsort-drag-minRunLen-128,42,899776,1098601
Powersort+Drag,19.136437,100000,timsort-drag-minRunLen-128,43,899776,1098679
Powersort+Drag,17.927284,100000,timsort-drag-minRunLen-128,44,899776,1098663
Powersort+Drag,18.302491,100000,timsort-drag-minRunLen-128,45,899776,1098675
Powersort+Drag,17.844701,100000,timsort-drag-minRunLen-128,46,899776,1098608
Powersort+Drag,18.396813,100000,timsort-drag-minRunLen-128,47,899776,1098626
Powersort+Drag,19.640532,100000,timsort-drag-minRunLen-128,48,899776,1098667
Powersort+Drag,18.401723,100000,timsort-drag-minRunLen-128,49,899776,1098684
Powersort+Drag,22.475228,100000,timsort-drag-minRunLen-128,50,899776,1098561
