algorithm,ms,n,input,input-num,merge-cost,comparison-cost
Powersort+costs,349.951026,1000000,timsort-drag-minRunLen-32,31,14016096,31437757
Powersort+costs,342.914899,1000000,timsort-drag-minRunLen-32,32,14016096,31439341
Powersort+costs,367.637141,1000000,timsort-drag-minRunLen-32,33,14016096,31441310
Powersort+costs,388.656072,1000000,timsort-drag-minRunLen-32,34,14016096,31435056
Powersort+costs,415.589075,1000000,timsort-drag-minRunLen-32,35,14016096,31439691
Powersort+costs,351.887858,1000000,timsort-drag-minRunLen-32,36,14016096,31439874
Powersort+costs,348.420396,1000000,timsort-drag-minRunLen-32,37,14016096,31438739
Powersort+costs,343.562452,1000000,timsort-drag-minRunLen-32,38,14016096,31436235
Powersort+costs,337.785928,1000000,timsort-drag-minRunLen-32,39,14016096,31439874
Powersort+costs,305.058675,1000000,timsort-drag-minRunLen-32,40,14016096,31439464
Powersort+costs,329.159078,1000000,timsort-drag-minRunLen-32,41,14016096,31435796
Powersort+costs,317.448904,1000000,timsort-drag-minRunLen-32,42,14016096,31440368
Powersort+costs,324.294071,1000000,timsort-drag-minRunLen-32,43,14016096,31436022
Powersort+costs,315.762937,1000000,timsort-drag-minRunLen-32,44,14016096,31437561
Powersort+costs,346.228661,1000000,timsort-drag-minRunLen-32,45,14016096,31438993
Powersort+costs,318.220903,1000000,timsort-drag-minRunLen-32,46,14016096,31435980
Powersort+costs,327.118921,1000000,timsort-drag-minRunLen-32,47,14016096,31438852
Powersort+costs,286.020068,1000000,timsort-drag-minRunLen-32,48,14016096,31441039
Powersort+costs,319.455679,1000000,timsort-drag-minRunLen-32,49,14016096,31440106
Powersort+costs,317.93213,1000000,timsort-drag-minRunLen-32,50,14016096,31443084
Powersort+costs,319.412233,1000000,timsort-drag-minRunLen-32,51,14016096,31436658
Powersort+costs,322.099871,1000000,timsort-drag-minRunLen-32,52,14016096,31440306
Powersort+costs,322.955188,1000000,timsort-drag-minRunLen-32,53,14016096,31440638
Powersort+costs,350.708469,1000000,timsort-drag-minRunLen-32,54,14016096,31441643
Powersort+costs,340.96711,1000000,timsort-drag-minRunLen-32,55,14016096,31437039
Powersort+costs,325.609496,1000000,timsort-drag-minRunLen-32,56,14016096,31441816
Powersort+costs,327.842367,1000000,timsort-drag-minRunLen-32,57,14016096,31441667
Powersort+costs,280.525687,1000000,timsort-drag-minRunLen-32,58,14016096,31438357
Powersort+costs,280.214272,1000000,timsort-drag-minRunLen-32,59,14016096,31437299
Powersort+costs,321.976432,1000000,timsort-drag-minRunLen-32,60,14016096,31442771
Powersort+costs,319.418665,1000000,timsort-drag-minRunLen-32,61,14016096,31436277
Powersort+costs,320.657322,1000000,timsort-drag-minRunLen-32,62,14016096,31438314
Powersort+costs,324.012127,1000000,timsort-drag-minRunLen-32,63,14016096,31439097
Powersort+costs,323.805475,1000000,timsort-drag-minRunLen-32,64,14016096,31434663
Powersort+costs,321.954715,1000000,timsort-drag-minRunLen-32,65,14016096,31437387
Powersort+costs,278.071037,1000000,timsort-drag-minRunLen-32,66,14016096,31438294
Powersort+costs,320.33875,1000000,timsort-drag-minRunLen-32,67,14016096,31436509
Powersort+costs,316.987047,1000000,timsort-drag-minRunLen-32,68,14016096,31438233
Powersort+costs,319.697848,1000000,timsort-drag-minRunLen-32,69,14016096,31436833
Powersort+costs,325.009201,1000000,timsort-drag-minRunLen-32,70,14016096,31438646
Powersort+costs,319.218162,1000000,timsort-drag-minRunLen-32,71,14016096,31438267
Powersort+costs,323.871965,1000000,timsort-drag-minRunLen-32,72,14016096,31433842
Powersort+costs,393.116276,1000000,timsort-drag-minRunLen-32,73,14016096,31437296
Powersort+costs,325.83547,1000000,timsort-drag-minRunLen-32,74,14016096,31436938
Powersort+costs,324.295651,1000000,timsort-drag-minRunLen-32,75,14016096,31437773
