algorithm,ms,n,input,input-num,merge-cost,comparison-cost
Powersort+PC,34.9004,100000,random-permutations,8,1220175,1636475
Powersort+PC,36.2285,100000,random-permutations,9,1220175,1636746
Powersort+PC,36.233,100000,random-permutations,10,1220175,1636644
Powersort+PC,36.6816,100000,random-permutations,11,1220175,1636644
Powersort+PC,30.7972,100000,random-permutations,12,1220175,1636767
Powersort+PC,30.1777,100000,random-permutations,13,1220175,1636730
Powersort+PC,27.5293,100000,random-permutations,14,1220175,1636725
Powersort+PC,27.7934,100000,random-permutations,15,1220175,1636660
Powersort+PC,27.4835,100000,random-permutations,16,1220175,1636671
Powersort+PC,28.4532,100000,random-permutations,17,1220175,1636687
Powersort+PC,28.0725,100000,random-permutations,18,1220175,1636810
Powersort+PC,29.4836,100000,random-permutations,19,1220175,1636420
Powersort+PC,30.1345,100000,random-permutations,20,1220175,1636829
Powersort+PC,28.8413,100000,random-permutations,21,1220175,1636670
Powersort+PC,29.7689,100000,random-permutations,22,1220175,1636784
Powersort+PC,29.4946,100000,random-permutations,23,1220175,1636819
Powersort+PC,31.8811,100000,random-permutations,24,1220175,1636593
Powersort+PC,30.9331,100000,random-permutations,25,1220175,1636496
Powersort+PC,34.0117,100000,random-permutations,26,1220175,1636802
Powersort+PC,34.1101,100000,random-permutations,27,1220175,1636826
Powersort+PC,36.6597,100000,random-permutations,28,1220175,1636646
Powersort+PC,35.9696,100000,random-permutations,29,1220175,1636427
Powersort+PC,32.2377,100000,random-permutations,30,1220175,1636683
Powersort+PC,28.1944,100000,random-permutations,31,1220175,1636611
Powersort+PC,27.5085,100000,random-permutations,32,1220175,1636689
Powersort+PC,27.9813,100000,random-permutations,33,1220175,1636611
Powersort+PC,30.557,100000,random-permutations,34,1220175,1636684
Powersort+PC,28.1148,100000,random-permutations,35,1220175,1636505
Powersort+PC,29.3659,100000,random-permutations,36,1220175,1636522
Powersort+PC,29.2973,100000,random-permutations,37,1220175,1636650
Powersort+PC,29.8706,100000,random-permutations,38,1220175,1636641
Powersort+PC,27.7877,100000,random-permutations,39,1220175,1636603
Powersort+PC,28.4095,100000,random-permutations,40,1220175,1636734
Powersort+PC,30.5286,100000,random-permutations,41,1220175,1636513
Powersort+PC,31.0389,100000,random-permutations,42,1220175,1636739
Powersort+PC,31.9049,100000,random-permutations,43,1220175,1636623
Powersort+PC,33.804,100000,random-permutations,44,1220175,1636535
Powersort+PC,34.4953,100000,random-permutations,45,1220175,1636518
Powersort+PC,36.0137,100000,random-permutations,46,1220175,1636827
Powersort+PC,35.8709,100000,random-permutations,47,1220175,1636956
Powersort+PC,28.7421,100000,random-permutations,48,1220175,1636953
Powersort+PC,27.9535,100000,random-permutations,49,1220175,1636643
Powersort+PC,27.5701,100000,random-permutations,50,1220175,1636659
Powersort+PC,28.0367,100000,random-permutations,51,1220175,1636455
Powersort+PC,26.9812,100000,random-permutations,52,1220175,1636797
Powersort+PC,27.2241,100000,random-permutations,53,1220175,1636311
Powersort+PC,27.7719,100000,random-permutations,54,1220175,1636450
Powersort+PC,30.102,100000,random-permutations,55,1220175,1636791
Powersort+PC,30.3791,100000,random-permutations,56,1220175,1636896
Powersort+PC,28.763,100000,random-permutations,57,1220175,1636724
Powersort+PC,28.2338,100000,random-permutations,58,1220175,1636612
Powersort+PC,29.619,100000,random-permutations,59,1220175,1636684
Powersort+PC,29.9073,100000,random-permutations,60,1220175,1636339
Powersort+PC,33.4693,100000,random-permutations,61,1220175,1636498
Powersort+PC,33.4049,100000,random-permutations,62,1220175,1636511
Powersort+PC,35.5467,100000,random-permutations,63,1220175,1636614
Powersort+PC,37.4915,100000,random-permutations,64,1220175,1636633
Powersort+PC,35.3628,100000,random-permutations,65,1220175,1636744
Powersort+PC,30.8881,100000,random-permutations,66,1220175,1636782
Powersort+PC,28.4881,100000,random-permutations,67,1220175,1636710
Powersort+PC,29.8479,100000,random-permutations,68,1220175,1636365
Powersort+PC,29.8121,100000,random-permutations,69,1220175,1636606
Powersort+PC,28.6719,100000,random-permutations,70,1220175,1636961
Powersort+PC,28.0197,100000,random-permutations,71,1220175,1636611
Powersort+PC,29.5316,100000,random-permutations,72,1220175,1636696
Powersort+PC,29.8834,100000,random-permutations,73,1220175,1636992
Powersort+PC,28.3787,100000,random-permutations,74,1220175,1636948
Powersort+PC,29.3518,100000,random-permutations,75,1220175,1636643
Powersort+PC,28.9804,100000,random-permutations,76,1220175,1636471
Powersort+PC,31.345,100000,random-permutations,77,1220175,1636486
Powersort+PC,31.3404,100000,random-permutations,78,1220175,1636579
Powersort+PC,33.9135,100000,random-permutations,79,1220175,1636766
Powersort+PC,34.0545,100000,random-permutations,80,1220175,1636565
Powersort+PC,35.9585,100000,random-permutations,81,1220175,1636397
Powersort+PC,35.3692,100000,random-permutations,82,1220175,1636981
Powersort+PC,29.6569,100000,random-permutations,83,1220175,1636522
Powersort+PC,29.3001,100000,random-permutations,84,1220175,1636506
Powersort+PC,29.4141,100000,random-permutations,85,1220175,1636763
Powersort+PC,29.1998,100000,random-permutations,86,1220175,1636462
Powersort+PC,30.3215,100000,random-permutations,87,1220175,1637010
Powersort+PC,28.6945,100000,random-permutations,88,1220175,1636544
Powersort+PC,27.7191,100000,random-permutations,89,1220175,1636665
Powersort+PC,27.7742,100000,random-permutations,90,1220175,1636637
Powersort+PC,28.3347,100000,random-permutations,91,1220175,1636661
Powersort+PC,27.889,100000,random-permutations,92,1220175,1636592
Powersort+PC,27.5851,100000,random-permutations,93,1220175,1636801
Powersort+PC,29.3172,100000,random-permutations,94,1220175,1636703
Powersort+PC,30.0341,100000,random-permutations,95,1220175,1636840
Powersort+PC,32.2257,100000,random-permutations,96,1220175,1636736
Powersort+PC,34.1133,100000,random-permutations,97,1220175,1636928
Powersort+PC,36.2235,100000,random-permutations,98,1220175,1636959
Powersort+PC,36.0072,100000,random-permutations,99,1220175,1636474
Finished input type: random-permutations Average ms: 30.766681 Fastest time (ms): 26.9812 Slowest time (ms): 37.4915
Powersort+PC,538.9449,1000000,random-permutations,1,15058251,19652313
Powersort+PC,499.7178,1000000,random-permutations,2,15058251,19652353
Powersort+PC,469.3849,1000000,random-permutations,3,15058251,19652180
Powersort+PC,456.8766,1000000,random-permutations,4,15058251,19652737
Powersort+PC,475.4533,1000000,random-permutations,5,15058251,19652858
Powersort+PC,473.3739,1000000,random-permutations,6,15058251,19652661
Powersort+PC,482.5031,1000000,random-permutations,7,15058251,19653530
Powersort+PC,503.089,1000000,random-permutations,8,15058251,19652121
Powersort+PC,515.0397,1000000,random-permutations,9,15058251,19653333
Powersort+PC,455.1582,1000000,random-permutations,10,15058251,19652697
Powersort+PC,525.6981,1000000,random-permutations,11,15058251,19652020
Powersort+PC,481.8809,1000000,random-permutations,12,15058251,19652925
Powersort+PC,456.3209,1000000,random-permutations,13,15058251,19652299
Powersort+PC,505.596,1000000,random-permutations,14,15058251,19652111
Powersort+PC,495.9867,1000000,random-permutations,15,15058251,19652009
Powersort+PC,468.7485,1000000,random-permutations,16,15058251,19652392
Powersort+PC,463.4038,1000000,random-permutations,17,15058251,19652381
Powersort+PC,507.7001,1000000,random-permutations,18,15058251,19653122
Powersort+PC,507.9413,1000000,random-permutations,19,15058251,19652846
Powersort+PC,464.4536,1000000,random-permutations,20,15058251,19652280
Powersort+PC,469.2487,1000000,random-permutations,21,15058251,19651788
Powersort+PC,470.5918,1000000,random-permutations,22,15058251,19653058
Powersort+PC,452.2028,1000000,random-permutations,23,15058251,19652528
Powersort+PC,471.127,1000000,random-permutations,24,15058251,19653258
Powersort+PC,449.6383,1000000,random-permutations,25,15058251,19652011
Powersort+PC,480.7918,1000000,random-permutations,26,15058251,19653031
Powersort+PC,489.5337,1000000,random-permutations,27,15058251,19652048
