algorithm,ms,n,input,input-num,merge-cost,comparison-cost
Power+costs,435.413116,1000000,random-permutations,63,15058251,19651786
Power+costs,432.619319,1000000,random-permutations,64,15058251,19652605
Power+costs,469.20784,1000000,random-permutations,65,15058251,19652003
Power+costs,430.606573,1000000,random-permutations,66,15058251,19651780
Power+costs,429.936699,1000000,random-permutations,67,15058251,19652471
Power+costs,453.099517,1000000,random-permutations,68,15058251,19652171
Power+costs,429.58738,1000000,random-permutations,69,15058251,19652247
Power+costs,435.678216,1000000,random-permutations,70,15058251,19652668
Power+costs,433.063547,1000000,random-permutations,71,15058251,19652365
Power+costs,441.389239,1000000,random-permutations,72,15058251,19652843
Power+costs,438.336889,1000000,random-permutations,73,15058251,19652828
Power+costs,429.479529,1000000,random-permutations,74,15058251,19651581
Power+costs,451.355835,1000000,random-permutations,75,15058251,19652477
Power+costs,429.34089,1000000,random-permutations,76,15058251,19653158
Power+costs,431.644256,1000000,random-permutations,77,15058251,19652641
Power+costs,426.839875,1000000,random-permutations,78,15058251,19651964
Power+costs,426.475321,1000000,random-permutations,79,15058251,19651636
Power+costs,504.913377,1000000,random-permutations,80,15058251,19652314
Power+costs,431.663899,1000000,random-permutations,81,15058251,19652120
Power+costs,434.538786,1000000,random-permutations,82,15058251,19652178
Power+costs,450.928912,1000000,random-permutations,83,15058251,19653228
Power+costs,433.878492,1000000,random-permutations,84,15058251,19652591
Power+costs,437.875246,1000000,random-permutations,85,15058251,19652255
