algorithm,ms,n,input,input-num,merge-cost,comparison-cost
Timsort+xint,238.837267,100000,runs-with-exp-len-1000,6,660651,833489
Timsort+xint,238.669215,100000,runs-with-exp-len-1000,7,645025,840300
Timsort+xint,255.806852,100000,runs-with-exp-len-1000,8,691362,885068
Timsort+xint,236.42873,100000,runs-with-exp-len-1000,9,656902,836757
Timsort+xint,242.808557,100000,runs-with-exp-len-1000,10,662318,853306
Timsort+xint,239.105853,100000,runs-with-exp-len-1000,11,671397,843113
Timsort+xint,243.878141,100000,runs-with-exp-len-1000,12,719670,846096
Timsort+xint,253.081342,100000,runs-with-exp-len-1000,13,672361,854365
Timsort+xint,234.355405,100000,runs-with-exp-len-1000,14,628092,826043
Timsort+xint,232.78087,100000,runs-with-exp-len-1000,15,635970,825605
Timsort+xint,225.138594,100000,runs-with-exp-len-1000,16,622398,817274
Timsort+xint,267.719059,100000,runs-with-exp-len-1000,17,675947,874350
Timsort+xint,249.480987,100000,runs-with-exp-len-1000,18,652743,839740
Timsort+xint,264.143027,100000,runs-with-exp-len-1000,19,672222,862327
Timsort+xint,263.449078,100000,runs-with-exp-len-1000,20,700197,896880
Timsort+xint,256.221484,100000,runs-with-exp-len-1000,21,675666,870803
Timsort+xint,237.518658,100000,runs-with-exp-len-1000,22,654581,840875
Timsort+xint,239.325206,100000,runs-with-exp-len-1000,23,621576,814044
Timsort+xint,249.251847,100000,runs-with-exp-len-1000,24,673318,872456
Timsort+xint,245.730477,100000,runs-with-exp-len-1000,25,619780,818649
Timsort+xint,240.078637,100000,runs-with-exp-len-1000,26,641140,835364
Timsort+xint,250.595888,100000,runs-with-exp-len-1000,27,683083,874314
Timsort+xint,242.684873,100000,runs-with-exp-len-1000,28,689463,843424
Timsort+xint,267.07877,100000,runs-with-exp-len-1000,29,727045,910258
Timsort+xint,252.492574,100000,runs-with-exp-len-1000,30,697083,873039
Timsort+xint,245.234639,100000,runs-with-exp-len-1000,31,707323,864386
Timsort+xint,250.276221,100000,runs-with-exp-len-1000,32,663095,859417
Timsort+xint,263.680835,100000,runs-with-exp-len-1000,33,687659,884994
Timsort+xint,258.167549,100000,runs-with-exp-len-1000,34,685524,857148
Timsort+xint,238.411771,100000,runs-with-exp-len-1000,35,621312,817067
Timsort+xint,229.337232,100000,runs-with-exp-len-1000,36,615610,811248
Timsort+xint,236.570102,100000,runs-with-exp-len-1000,37,626884,818429
Timsort+xint,243.274198,100000,runs-with-exp-len-1000,38,658810,856402
Timsort+xint,254.078886,100000,runs-with-exp-len-1000,39,682855,874578
Timsort+xint,250.276112,100000,runs-with-exp-len-1000,40,670941,866159
Timsort+xint,245.026531,100000,runs-with-exp-len-1000,41,652888,848586
Timsort+xint,240.938606,100000,runs-with-exp-len-1000,42,669877,851820
Timsort+xint,239.60788,100000,runs-with-exp-len-1000,43,663524,840613
Timsort+xint,251.332512,100000,runs-with-exp-len-1000,44,719965,868966
Timsort+xint,251.565191,100000,runs-with-exp-len-1000,45,678932,875803
Timsort+xint,266.018828,100000,runs-with-exp-len-1000,46,717985,912176
